,title
2474,Election (1999)
2475,Electra Glide in Blue (1973)
2476,Electric Dreams (1984)
2477,"Electric Horseman, The (1979)"
2478,Elegy (2008)
2479,Elektra (2005)
2480,Elektra Luxx (2010)
2481,"Elementary Particles, The (Elementarteilchen) (2006)"
2482,Elephant (2003)
2483,"Elephant Man, The (1980)"
2484,Elf (2003)
2485,Elite Squad (Tropa de Elite) (2007)
2486,Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro) (2010)
2487,Elizabeth (1998)
2488,Elizabeth: The Golden Age (2007)
2489,Elizabethtown (2005)
2490,Ella Enchanted (2004)
2491,Elmer Gantry (1960)
2492,Elsa & Fred (2014)
2493,"Elvira, Mistress of the Dark (1988)"
2494,Elvis: That's the Way It Is (1970)
2495,Elysium (2013)
2496,"Emerald Forest, The (1985)"
2497,Emma (1996)
2498,Emma (2009)
2499,Emmanuelle (1974)
2500,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)"
2501,"Emperor's New Clothes, The (2001)"
2502,"Emperor's New Groove, The (2000)"
2503,Empire (2002)
2504,Empire Falls (2005)
2505,Empire Records (1995)
2506,Empire of Dreams: The Story of the 'Star Wars' Trilogy (2004)
2507,Empire of Passion (a.k.a. In the Realm of Passion) (a.k.a. Phantom Love) (Ai No Borei) (1978)
2508,Empire of the Sun (1987)
2509,Employee of the Month (2004)
2510,Employee of the Month (2006)
2511,Enchanted (2007)
2512,Enchanted April (1992)
2513,Encino Man (1992)
2514,Encounters at the End of the World (2008)
2515,End of Days (1999)
2516,"End of Summer, The (Early Autumn) (Kohayagawa-ke no aki) (1961)"
2517,"End of Violence, The (1997)"
2518,End of Watch (2012)
2519,"End of the Affair, The (1999)"
2520,End of the Spear (2005)
2521,"End, The (1978)"
2522,Ender's Game (2013)
2523,Endless Love (1981)
2524,"Endless Summer 2, The (1994)"
2525,"Endless Summer, The (1966)"
2526,Endurance (1999)
2527,"Endurance: Shackleton's Legendary Antarctic Expedition, The (2000)"
2528,Enemies: A Love Story (1989)
2529,Enemy (2013)
2530,"Enemy Below, The (1957)"
2531,Enemy Mine (1985)
2532,Enemy at the Gates (2001)
2533,Enemy of the State (1998)
2534,"Enfer, L' (1994)"
2535,"Enforcer, The (1951)"
2536,"Enforcer, The (1976)"
2537,"English Patient, The (1996)"
2538,"English Teacher, The (2013)"
2539,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)"
2540,Enigma (2001)
2541,"Enigma of Kaspar Hauser, The (a.k.a. Mystery of Kaspar Hauser, The) (Jeder für sich und Gott Gegen Alle) (1974)"
2542,Enough (2002)
2543,Enough Said (2013)
2544,Enron: The Smartest Guys in the Room (2005)
2545,Enter the Dragon (1973)
2546,Enter the Void (2009)
2547,Entourage (2015)
2548,Entrapment (1999)
2549,Envy (2004)
2550,Epic (2013)
2551,Epic Movie (2007)
2552,"Equalizer, The (2014)"
2553,Equilibrium (2002)
2554,Equus (1977)
2555,Eragon (2006)
2556,Eraser (1996)
2557,Eraserhead (1977)
2558,Erik the Viking (1989)
2559,Erin Brockovich (2000)
2560,Ernest Goes to Camp (1987)
2561,Ernest Saves Christmas (1988)
2562,Ernest Scared Stupid (1991)
2563,Escaflowne: The Movie (Escaflowne) (2000)
2564,Escape from Alcatraz (1979)
2565,Escape from L.A. (1996)
2566,Escape from New York (1981)
2567,Escape from the Planet of the Apes (1971)
2568,Escape to Witch Mountain (1975)
2569,Eternal Sunshine of the Spotless Mind (2004)
2570,Eternity and a Day (Mia aoniotita kai mia mera) (1998)
2571,Eulogy (2004)
2572,Eureka (Yurîka) (2000)
2573,EuroTrip (2004)
2574,Europa (Zentropa) (1991)
2575,Europa Europa (Hitlerjunge Salomon) (1990)
2576,European Vacation (aka National Lampoon's European Vacation) (1985)
2577,Evan Almighty (2007)
2578,Evangelion: 1.0 You Are (Not) Alone (Evangerion shin gekijôban: Jo) (2007)
2579,Evangelion: 2.0 You Can (Not) Advance (Evangerion shin gekijôban: Ha) (2009)
2580,Evangelion: 3.0 You Can (Not) Redo (2012)
2581,Eve's Bayou (1997)
2582,Evelyn (2002)
2583,Even Cowgirls Get the Blues (1993)
2584,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971)
2585,"Evening Star, The (1996)"
2586,"Evening with Kevin Smith, An (2002)"
2587,Event Horizon (1997)
2588,Ever After: A Cinderella Story (1998)
2589,Everest (1998)
2590,Everest (2015)
2591,Every Little Step (2008)
2592,Every Thing Will Be Fine (2015)
2593,Every Which Way But Loose (1978)
2594,Everybody's All-American (1988)
2595,Everybody's Fine (2009)
2596,Everyone Else (Alle Anderen) (2009)
2597,Everyone Says I Love You (1996)
2598,Everyone's Hero (2006)
2599,Everything Is Illuminated (2005)
2600,Everything Must Go (2010)
2601,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972)
2602,Everything or Nothing: The Untold Story of 007 (2012)
2603,Everything's Gonna Be Great (1998)
2604,Evil (Ondskan) (2003)
2605,"Evil Cult, The (Lord of the Wu Tang) (Yi tian tu long ji: Zhi mo jiao jiao zhu) (1993)"
2606,Evil Dead II (Dead by Dawn) (1987)
2607,"Evil Dead, The (1981)"
2608,"Evil That Men Do, The (1984)"
2609,Evil Under the Sun (1982)
2610,Evita (1996)
2611,Evocateur: The Morton Downey Jr. Movie (2012)
2612,Evolution (2001)
2613,Ex Drummer (2007)
2614,Ex Machina (2015)
2615,Exam (2009)
2616,Excalibur (1981)
2617,Excess Baggage (1997)
2618,Excision (2012)
2619,Executive Decision (1996)
2620,Executive Suite (1954)
2621,Exit Through the Gift Shop (2010)
2622,Exit Wounds (2001)
2623,Exit to Eden (1994)
2624,Exodus (1960)
2625,Exodus: Gods and Kings (2014)
2626,"Exorcism of Emily Rose, The (2005)"
2627,Exorcist II: The Heretic (1977)
2628,"Exorcist III, The (1990)"
2629,"Exorcist, The (1973)"
2630,Exotica (1994)
2631,"Expendables 2, The (2012)"
2632,"Expendables, The (2010)"
2633,Experience Preferred... But Not Essential (1982)
2634,"Experts, The (1989)"
2635,Explorers (1985)
2636,"Exterminating Angel, The (Ángel exterminador, El) (1962)"
2637,Extract (2009)
2638,Extreme Days (2001)
2639,Extreme Measures (1996)
2640,Extreme Ops (2002)
2641,Extreme Prejudice (1987)
2642,"Extremely Goofy Movie, An (2000)"
2643,Extremely Loud and Incredibly Close (2011)
2644,Extremities (1986)
2645,Eye for an Eye (1996)
2646,Eye of the Beholder (1999)
2647,Eye of the Needle (1981)
2648,"Eye, The (Gin gwai) (Jian gui) (2002)"
2649,Eyes Wide Shut (1999)
2650,"Eyes Without a Face (Yeux sans visage, Les) (1959)"
2651,Eyes of Laura Mars (1978)
2652,"Eyes of Tammy Faye, The (2000)"
2653,F/X (1986)
2654,F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion) (1991)
2655,FAQs (2005)
2656,FLCL (2000)
2657,"Fabulous Baker Boys, The (1989)"
2658,"Face in the Crowd, A (1957)"
2659,Face to Face (Ansikte mot ansikte) (1976)
2660,Face/Off (1997)
2661,Faces (1968)
2662,Faces of Death (1978)
2663,Faces of Death 2 (1981)
2664,Faces of Death 3 (1985)
2665,Faces of Death 4 (1990)
2666,Factory Girl (2006)
2667,"Faculty, The (1998)"
2668,Fados (2007)
2669,Fahrenheit 451 (1966)
2670,Fahrenheit 9/11 (2004)
2671,Fail-Safe (1964)
2672,Failure to Launch (2006)
2673,Fair Game (1995)
2674,Fair Game (2010)
2675,FairyTale: A True Story (1997)
2676,Faithful (1996)
2677,"Fall of the House of Usher, The (House of Usher) (1960)"
2678,"Fall, The (2006)"
2679,Fallen (1998)
2680,Fallen Angels (Duo luo tian shi) (1995)
2681,"Fallen Idol, The (1948)"
2682,Falling Down (1993)
2683,Fame (1980)
2684,Family Band: The Cowsills Story (2011) 
2685,Family Business (1989)
2686,Family Guy Presents Stewie Griffin: The Untold Story (2005)
2687,Family Guy Presents: It's a Trap (2010)
2688,"Family Man, The (2000)"
2689,Family Plot (1976)
2690,"Family Stone, The (2005)"
2691,"Family Thing, A (1996)"
2692,"Family, The (2013)"
2693,"Fan, The (1981)"
2694,"Fan, The (1996)"
2695,Fanboys (2009)
2696,Fandango (1985)
2697,Fando and Lis (Fando y Lis) (1968)
2698,Fanny (1961)
2699,Fanny and Alexander (Fanny och Alexander) (1982)
2700,Fantasia (1940)
2701,Fantasia 2000 (1999)
2702,"Fantastic Fear of Everything, A (2012)"
2703,Fantastic Four (2005)
2704,Fantastic Four (2015)
2705,Fantastic Four: Rise of the Silver Surfer (2007)
2706,Fantastic Mr. Fox (2009)
2707,"Fantastic Planet, The (Planète sauvage, La) (1973)"
2708,Fantastic Voyage (1966)
2709,"Far Country, The (1954)"
2710,Far Cry (2008)
2711,Far From Home: The Adventures of Yellow Dog (1995)
2712,"Far Off Place, A (1993)"
2713,Far and Away (1992)
2714,Far from Heaven (2002)
2715,Far from the Madding Crowd (1967)
2716,Far from the Madding Crowd (2015)
2717,"Faraway, So Close (In weiter Ferne, so nah!) (1993)"
2718,Farewell My Concubine (Ba wang bie ji) (1993)
2719,"Farewell to Arms, A (1932)"
2720,"Farewell, My Lovely (1975)"
2721,Fargo (1996)
2722,Farinelli: il castrato (1994)
2723,"Farmer's Daughter, The (1947)"
2724,Fashion Victims (2007)
2725,"Fast & Furious (Fast and the Furious 4, The) (2009)"
2726,"Fast & Furious 6 (Fast and the Furious 6, The) (2013)"
2727,"Fast Five (Fast and the Furious 5, The) (2011)"
2728,"Fast Runner, The (Atanarjuat) (2001)"
2729,Fast Times at Ridgemont High (1982)
2730,"Fast and the Furious, The (1955)"
2731,"Fast and the Furious, The (2001)"
2732,"Fast and the Furious: Tokyo Drift, The (Fast and the Furious 3, The) (2006)"
2733,"Fast, Cheap & Out of Control (1997)"
2734,Faster Pussycat! Kill! Kill! (1965)
2735,Fat Albert (2004)
2736,Fat City (1972)
2737,Fata Morgana (1971)
2738,Fatal Attraction (1987)
2739,Fatal Beauty (1987)
2740,Fatal Instinct (1993)
2741,Father Goose (1964)
2742,Father of the Bride (1950)
2743,Father of the Bride (1991)
2744,Father of the Bride Part II (1995)
2745,Fathers' Day (1997)
2746,Faust (1926)
2747,"Favor, The (1994)"
2748,Fawlty Towers (1975-1979)
2749,Fear (1996)
2750,Fear and Loathing in Las Vegas (1998)
2751,Fear of a Black Hat (1994)
2752,FearDotCom (a.k.a. Fear.com) (a.k.a. Fear Dot Com) (2002)
2753,Fearless (1993)
2754,"Fearless Vampire Killers, The (1967)"
2755,Feast of July (1995)
2756,Feeling Minnesota (1996)
2757,Felicia's Journey (1999)
2758,Fellini Satyricon (1969)
2759,Felon (2008)
2760,Felony (2013)
2761,Female Perversions (1996)
2762,Female Trouble (1975)
2763,Female on the Beach (1955)
2764,Femme Fatale (2002)
2765,"Femme Nikita, La (Nikita) (1990)"
2766,Fermat's Room (La habitación de Fermat) (2007)
2767,Fern flowers (Fleur de fougère) (1949)
2768,Ferngully: The Last Rainforest (1992)
2769,Ferris Bueller's Day Off (1986)
2770,Festival Express (2003)
2771,Fever Pitch (1997)
2772,Fever Pitch (2005)
2773,"Few Good Men, A (1992)"
2774,Fiddler on the Roof (1971)
2775,Fido (2006)
2776,Field of Dreams (1989)
2777,"Fiendish Plot of Dr. Fu Manchu, The (1980)"
2778,Fierce Creatures (1997)
2779,"Fifth Element, The (1997)"
2780,Fifty Shades of Grey (2015)
2781,Fight Club (1999)
2782,"Fighter, The (2010)"
2783,"Fighting Seabees, The (1944)"
2784,"File on Thelma Jordan, The (1950)"
2785,Filth (2013)
2786,"Filth and the Fury, The (2000)"
2787,"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)"
2788,Final Destination (2000)
2789,Final Destination 2 (2003)
2790,Final Destination 3 (2006)
2791,Final Destination 5 (2011)
2792,"Final Destination, The (Final Destination 4) (Final Destination in 3-D, The) (2009)"
2793,Final Fantasy VII: Advent Children (2004)
2794,Final Fantasy: The Spirits Within (2001)
2795,Find Me Guilty (2006)
2796,Finding Dory (2016)
2797,Finding Forrester (2000)
2798,Finding Nemo (2003)
2799,Finding Neverland (2004)
2800,Finding Vivian Maier (2013)
2801,Fingers (1978)
2802,Fiorile (1993)
2803,Fire Down Below (1997)
2804,Fire and Ice (1983)
2805,Fire in the Sky (1993)
2806,Fire with Fire (2012)
2807,Fired Up (2009)
2808,Firefox (1982)
2809,Firelight (1997)
2810,"Firemen's Ball, The (Horí, má panenko) (1967)"
2811,Fireproof (2008)
2812,Firestarter (1984)
2813,Firestorm (1998)
2814,Firewall (2006)
2815,Fireworks (Hana-bi) (1997)
2816,Fireworks Wednesday (Chaharshanbe-soori) (2006)
2817,"Firm, The (1993)"
2818,"First Beautiful Thing, The (La prima cosa bella) (2010)"
2819,First Blood (Rambo: First Blood) (1982)
2820,"First Day of the Rest of Your Life, The (Le premier jour du reste de ta vie) (2008)"
2821,First Kid (1996)
2822,First Knight (1995)
2823,First Monday in October (1981)
2824,"First Nudie Musical, The (1976)"
2825,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996)
2826,"First Time, The (2012)"
2827,"First Wives Club, The (1996)"
2828,Firstborn (1984)
2829,"Fish Called Wanda, A (1988)"
2830,Fish Tank (2009)
2831,"Fisher King, The (1991)"
2832,"Fist of Fury (Chinese Connection, The) (Jing wu men) (1972)"
2833,Fist of Legend (Jing wu ying xiong) (1994)
2834,"Fistful of Dollars, A (Per un pugno di dollari) (1964)"
2835,"Fists in the Pocket (Pugni in tasca, I) (1965)"
2836,Fitzcarraldo (1982)
2837,Five Corners (1987)
2838,Five Easy Pieces (1970)
2839,Five Minutes of Heaven (2009)
2840,"Five Obstructions, The (Fem benspænd, De) (2003)"
2841,"Five Senses, The (1999)"
2842,"Five-Year Engagement, The (2012)"
2843,Flags of Our Fathers (2006)
2844,Flaming Creatures (1963)
2845,"Flamingo Kid, The (1984)"
2846,Flash Gordon (1980)
2847,Flashdance (1983)
2848,Flatliners (1990)
2849,Flawless (1999)
2850,Flawless (2007)
2851,Fled (1996)
2852,Flesh & Blood (1985)
2853,Flesh Gordon (1974)
2854,Flesh and Bone (1993)
2855,Flesh for Frankenstein (a.k.a. Andy Warhol's Frankenstein) (1973)
2856,Fletch (1985)
2857,Fletch Lives (1989)
2858,Flicka (2006)
2859,Flickering Lights (Blinkende lygter) (2000)
2860,Flight (2012)
2861,"Flight of Dragons, The (1982)"
2862,Flight of the Intruder (1991)
2863,Flight of the Navigator (1986)
2864,Flight of the Phoenix (2004)
2865,"Flight of the Phoenix, The (1965)"
2866,Flightplan (2005)
2867,"Flintstones in Viva Rock Vegas, The (2000)"
2868,"Flintstones, The (1994)"
2869,Flipped (2010)
2870,Flipper (1963)
2871,Flipper (1996)
2872,Flirt (1995)
2873,Flirting (1991)
2874,Flirting With Disaster (1996)
2875,"Flower of My Secret, The (La flor de mi secreto) (1995)"
2876,Flowers in the Attic (1987)
2877,Flubber (1997)
2878,"Fluffer, The (2001)"
2879,Fluke (1995)
2880,Flushed Away (2006)
2881,Fly Away Home (1996)
2882,"Fly II, The (1989)"
2883,"Fly, The (1958)"
2884,"Fly, The (1986)"
2885,"Fly, The (Légy, A) (1980)"
2886,Flyboys (2006)
2887,Flying Tigers (1942)
2888,Focus (2015)
2889,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)"
2890,"Fog, The (1980)"
2891,"Follow Me, Boys! (1966)"
2892,Follow the Fleet (1936)
2893,Following (1998)
2894,Following Sean (2005)
2895,"Fond Kiss, A (Ae Fond Kiss...) (2004)"
2896,"Food, Inc. (2008)"
2897,Fool for Love (1985)
2898,Fool's Gold (2008)
2899,Fools Rush In (1997)
2900,"Football Factory, The (2004)"
2901,Footloose (1984)
2902,Footloose (2011)
2903,For All Mankind (1989)
2904,For Love of the Game (1999)
2905,For Love or Money (1993)
2906,For Richer or Poorer (1997)
2907,For Roseanna (Roseanna's Grave) (1997)
2908,For Whom the Bell Tolls (1943)
2909,For Your Consideration (2006)
2910,For Your Eyes Only (1981)
2911,For a Few Dollars More (Per qualche dollaro in più) (1965)
2912,"For a Good Time, Call... (2012)"
2913,For the Birds (2000)
2914,For the Boys (1991)
2915,For the Love of Benji (1977)
2916,Forbidden Games (Jeux interdits) (1952)
2917,"Forbidden Kingdom, The (2008)"
2918,Forbidden Planet (1956)
2919,Forbidden Zone (1980)
2920,Force 10 from Navarone (1978)
2921,Force Majeure (Turist) (2014)
2922,Force of Evil (1948)
2923,Forces of Nature (1999)
2924,Foreign Correspondent (1940)
2925,Forever Young (1992)
2926,Forget Paris (1995)
2927,Forgetting Sarah Marshall (2008)
2928,Forgotten Silver (1996)
2929,"Forgotten, The (2004)"
2930,Forks Over Knives (2011)
2931,Formula 51 (2001)
2932,"Formula, The (1980)"
2933,Forrest Gump (1994)
2934,"Forsaken, The (2001)"
2935,"Forsyte Saga, The (1967)"
2936,Fortress (1992)
2937,"Fortune Cookie, The (1966)"
2938,Foul Play (1978)
2939,"Fountain, The (2006)"
2940,Four Brothers (2005)
2941,Four Christmases (2008)
2942,"Four Days in September (O Que É Isso, Companheiro?) (1997)"
2943,"Four Feathers, The (2002)"
2944,Four Lions (2010)
2945,"Four Musketeers, The (1974)"
2946,Four Rooms (1995)
2947,"Four Seasons, The (1981)"
2948,Four Weddings and a Funeral (1994)
2949,"Four, The (Si da ming bu) (2012)"
2950,"Fourth Kind, The (2009)"
2951,Fox and His Friends (Faustrecht der Freiheit) (1975)
2952,"Fox and the Hound, The (1981)"
2953,Foxcatcher (2014)
2954,Foxfire (1996)
2955,Foxfire (2012)
2956,Fracture (2007)
2957,"Fragile Trust: Plagiarism, Power, and Jayson Blair at the New York Times, A (2013)"
2958,Frailty (2001)
2959,Frances (1982)
2960,Frances Ha (2012)
2961,Frank (2014)
2962,Frankenhooker (1990)
2963,Frankenstein (1931)
2964,Frankenstein Meets the Wolf Man (1943)
2965,Frankie Starlight (1995)
2966,Frankie and Johnny (1966)
2967,Frantic (1988)
2968,Fraternity Vacation (1985)
2969,Freakonomics (2010)
2970,Freaks (1932)
2971,Freaky Friday (1977)
2972,Freaky Friday (1995)
2973,Freaky Friday (2003)
2974,Freddy Got Fingered (2001)
2975,Freddy vs. Jason (2003)
2976,"Freddy's Dead: The Final Nightmare (Nightmare on Elm Street Part 6: Freddy's Dead, A) (1991)"
2977,Free Enterprise (1998)
2978,Free Fall (2013)
2979,Free Willy (1993)
2980,Free Willy 2: The Adventure Home (1995)
2981,Free Willy 3: The Rescue (1997)
2982,Freedom Writers (2007)
2983,Freejack (1992)
2984,Freeway (1996)
2985,"French Connection, The (1971)"
2986,French Kiss (1995)
2987,"French Lieutenant's Woman, The (1981)"
2988,French Twist (Gazon maudit) (1995)
2989,Frenzy (1972)
2990,Frequency (2000)
2991,Frequently Asked Questions About Time Travel (2009)
2992,Fresh (1994)
2993,"Freshman, The (1925)"
2994,"Freshman, The (1990)"
2995,Frida (2002)
2996,Friday (1995)
2997,Friday After Next (2002)
2998,Friday Night Lights (2004)
2999,Friday the 13th (1980)
3000,Friday the 13th Part 2 (1981)
3001,Friday the 13th Part 3: 3D (1982)
3002,Friday the 13th Part IV: The Final Chapter (1984)
3003,Friday the 13th Part V: A New Beginning (1985)
3004,Friday the 13th Part VI: Jason Lives (1986)
3005,Friday the 13th Part VII: The New Blood (1988)
3006,Friday the 13th Part VIII: Jason Takes Manhattan (1989)
3007,Fried Green Tomatoes (1991)
3008,"Friend of Mine, A (Ein Freund von mir) (2006)"
3009,Friendly Persuasion (1956)
3010,Friends & Lovers (1999)
3011,Friends and Family (2001)
3012,Friends with Benefits (2011)
3013,Friends with Kids (2011)
3014,Friends with Money (2006)
3015,Fright Night (1985)
3016,Fright Night (2011)
3017,Fright Night Part II (1988)
3018,"Frighteners, The (1996)"
3019,Fritz the Cat (1972)
3020,Frogs for Snakes (1998)
3021,From Beyond (1986)
3022,From Dusk Till Dawn (1996)
3023,From Hell (2001)
3024,From Here to Eternity (1953)
3025,From Paris with Love (2010)
3026,From Russia with Love (1963)
3027,From Up on Poppy Hill (Kokuriko-zaka kara) (2011)
3028,From the Earth to the Moon (1998)
3029,From the Hip (1987)
3030,From the Sky Down (2011)
3031,From the Terrace (1960)
3032,"Front Page, The (1974)"
3033,"Front, The (1976)"
3034,Frontière(s) (2007)
3035,Frost/Nixon (2008)
3036,Frozen (2013)
3037,"Frozen Ground, The (2013)"
3038,Frozen Planet (2011)
3039,Frozen River (2008)
3040,Fruitvale Station (2013)
3041,Fubar (2002)
3042,"Fugitive, The (1993)"
3043,Full Frontal (2002)
3044,Full Metal Jacket (1987)
3045,"Full Monty, The (1997)"
3046,Fullmetal Alchemist the Movie: Conqueror of Shamballa (Gekijô-ban hagane no renkinjutsushi: Shanbara wo yuku mono) (2005)
3047,Fullmetal Alchemist: The Sacred Star of Milos (2011)
3048,Fulltime Killer (Chuen jik sat sau) (2001)
3049,Fun and Fancy Free (1947)
3050,Fun with Dick and Jane (2005)
3051,Funeral in Berlin (1966)
3052,"Funeral, The (1996)"
3053,"Funhouse, The (1981)"
3054,Funny Bones (1995)
3055,Funny Face (1957)
3056,Funny Farm (1988)
3057,Funny Games (1997)
3058,Funny Games U.S. (2007)
3059,Funny Girl (1968)
3060,Funny Lady (1975)
3061,Funny People (2009)
3062,"Funny Thing Happened on the Way to the Forum, A (1966)"
3063,Furious 7 (2015)
3064,Fury (1936)
3065,Fury (2014)
3066,"Fury, The (1978)"
3067,Futurama: Bender's Big Score (2007)
3068,Futurama: Bender's Game (2008)
3069,Futurama: Into the Wild Green Yonder (2009)
3070,Futurama: The Beast with a Billion Backs (2008)
3071,"Future, The (2011)"
3072,G-Force (2009)
3073,G.I. Blues (1960)
3074,G.I. Jane (1997)
3075,G.I. Joe: Retaliation (2013)
3076,G.I. Joe: The Rise of Cobra (2009)
3077,G.O.R.A. (2004)
3078,Gabbeh (1996)
3079,Galaxy Quest (1999)
3080,Galaxy of Terror (Quest) (1981)
3081,Gallipoli (1981)
3082,"Gambler, The (1974)"
3083,Game Change (2012)
3084,"Game Plan, The (2007)"
